,symbol,best,base,worst,relative_best,relative_base,relative_worst
16491,GFRD.L,317.68187583218236,159.5885860393388,1.4952962464952273,-76.09860079389266,11.536260510344352,99.17112181458135
16492,COST.L,319.84271721818607,184.0637328971504,27.081620715190226,-494.5031918553644,-242.1258975783465,49.66241502752746
16493,CFEB.BR,47.099947602403994,34.007253123019474,19.350804982361083,-362.6713909862868,-234.05946093339364,-90.0864929505018
16494,ARCAD.AS,33.218752081873674,27.973895812461382,22.205992050823113,13.896443541022094,27.49119799776728,42.44170023114797
16495,FCRM.L,22.718383114285956,13.578380206526521,4.438377298767088,-2496.3866416326805,-1451.814880745888,-407.24311985909577
16496,SPIE.PA,36.301157091949456,29.260821415783248,21.943449876039118,-28.818868317776637,-3.8354202121477927,22.13112180255813
16497,POS.VI,102.1366765666989,72.22745580479906,39.60958928772756,-623.3475677528251,-411.5258909688319,-180.5211705929714
16498,HEIJM.AS,76.66926756831789,54.78300433619297,30.242330255901575,-628.7953190904743,-420.7509917889065,-187.4746222043876
16499,RNWH.L,752.2602815160993,483.8690202053051,238.37534557107278,-2.6275963869166885,33.98785536080421,67.47948900803918
16500,IMPN.SW,226.21734342597938,150.09794325339587,60.37517228797467,-384.40544630830703,-221.40887206294616,-29.283024171251963
16501,KINO.L,62.38399679987647,42.67426269301341,27.043970005770596,-28.626797525518494,12.01182949894142,44.239237101503925
16502,BRKN.SW,55.69654990656838,49.56058068497325,43.42461146337813,39.657042354747155,46.30489633264003,52.952750310532906
16503,EOLU-B.ST,93.83395251119498,75.23044978053545,51.86210480574375,-25.195400281781154,-0.37418249571107226,30.80439652335724
16504,ETTE.HE,11.268455462623013,9.40126891689866,7.286198471363439,34.864419291196455,45.657405104632026,57.883245830269146
16505,SKA-B.ST,244.66343853271798,163.02890609493835,86.2313374579629,-65.536832566115,-10.303725368699821,41.65674055618208
16506,VESTUM.ST,20.61317426429342,14.826050064000853,8.174949945509432,-74.83608366661086,-25.751060763366024,30.662002158528985
16507,FG.ST,79.37786663775438,67.54509657610909,54.60650047929331,12.192625400714187,25.28197281403862,39.59457911582599
16508,NCC-B.ST,262.79337791039427,184.39860147712628,110.61187756532267,-180.76215588717338,-97.00705286017765,-18.175082868934485
16509,SITOWS.HE,6.043358454262001,4.6433961446852425,3.064655412943027,-45.97484189038651,-12.159327166310215,25.974506933743303
16510,NORB-B.ST,92.65494446158132,59.111098833074244,20.93814023053818,-227.98210428878343,-109.24282772769645,25.88268944942237
16511,SRV1V.HE,30.899516774938,20.806732788221304,10.713948801504602,-655.4894077001956,-408.7220730616456,-161.9547384230954
16512,PEAB-B.ST,106.54442843196776,83.93039266089437,61.31635688982098,-128.9308732960201,-80.34033661558739,-31.749799935154666
16513,HEXI.ST,0.35884773831744304,0.24521390180677186,0.02049763841381335,59.314315383509864,72.19797031669253,97.67600471498716
16514,INSTAL.ST,34.729371431647955,30.71536130004065,26.71221688402837,37.98326530062865,45.151140535641694,52.2996127070922
16515,SWEC-B.ST,73.97289355627275,61.35825886325871,50.12180066819142,40.48842030871057,50.63695988474761,59.67674926131019
16516,BRAV.ST,85.72646726652569,75.52659124629527,65.2816085170092,20.623641419883622,30.067971068245118,39.55406618795444
16517,YIT.HE,5.670444656693879,4.178322129359739,2.6861996020255985,-167.22170860951363,-96.90490713288119,-26.588105656248757
16518,AFRY.ST,149.9901656351471,122.12966816506857,94.32984749524097,13.600135002795449,29.648808660674785,45.66253024467686
16519,NCC-A.ST,271.60246240647876,189.74990075927934,111.167566813006,-182.33104200257668,-97.24521908448995,-15.558801260921
16520,BYGGP.ST,116.90989494419335,87.4070120638786,67.4865494815764,-389.16274035227343,-265.719715748446,-182.37049992291384
16521,ELTEL.ST,23.035081765518264,14.147067931395982,6.188083127100604,-183.6832729743629,-74.22497452458107,23.7920797155098
16522,TDSA.LS,1.1101933584214048,0.5879202328737861,0.0656471073261675,-1257.204594647194,-618.7288910437484,19.746812559697425
16523,ENKAI.IS,19.0045081674354,12.297692766832677,4.718111740285368,20.28310332451594,48.415718259930046,80.20926283437345
16524,TGP.L,12.064829046518765,7.3795123593936385,1.5466306744492735,-30.430584286689356,20.221488006555262,83.27966838433217
16525,WBO.JO,28111.372391278754,16919.081862898656,3901.6107721227645,-200.49569632580173,-80.85603274076597,58.29384530066526
16526,EFGSY,48.70287295330197,34.97481955949944,21.246766165696908,-121.9062442342042,-59.35673566237355,3.1927729094570854
16527,ERB.WA,167.46522202706961,112.36543373273224,57.26564543839487,-316.5801542961931,-179.5160043102792,-42.45185432436534
16528,MSZ.WA,16.014871836938664,11.241206122645016,6.740981026025821,-442.87701142164957,-281.0578346659327,-128.50783139070577
16529,OND.WA,10.153287126142146,6.887913813231179,3.621251841503002,10.936077840858369,39.57970339270896,68.23463296927191
16530,RBX.JO,80.10865497815865,58.26213463605591,36.41561429395317,96.79949440758456,97.67230784514358,98.54512128270262
16531,MSP.WA,45.985950130904676,29.692808737624514,10.975412546187153,-116.91485910804093,-40.06041857370054,48.229186102890786
16532,ATR.WA,5.670024876259765,4.746173784927747,3.6672081810193773,3.2418963095603304,19.00727329474834,37.41965561400381
16533,BDX.WA,611.8163167997151,428.02620154650253,235.35620933538422,-74.80466194277574,-22.293200441857866,32.75536876131879
16534,MRB.WA,24.354757540500433,19.581523754792524,14.649413156557616,-224.29770360186993,-160.73933095595905,-95.06542152540102
16535,PAAL-B.CO,599.4173309885284,457.865372645805,300.3260408317115,-81.36681724312508,-38.537177805084724,9.129790973763537
16536,PXM.WA,16.931487002082797,11.594885600612013,5.545910574827969,-286.56363018453874,-164.72341553908706,-26.618962895615745
16537,MUR.JO,43.144008223599435,31.163141587610937,21.17182435717149,57.701952721961334,69.447900404303,79.24330945375344
16538,TOR.WA,64.0412993716736,44.92670414226267,25.812108912851745,-324.1145653753219,-197.52784200173954,-70.94111862815726
16539,DEK.WA,140.35033383085596,115.80335066196089,90.98468493285333,-269.34298376541045,-204.7456596367392,-139.4333814022456
16540,AEG.JO,106.56914103750344,71.87993942527454,39.73437735657261,87.79276734965596,91.7663299627406,95.4485249305186
16541,PBX.WA,39.97555058910074,34.213688780453566,28.34796256719023,-103.43791648397325,-74.11546453157032,-44.264440545497365
16542,SWEC-A.ST,73.39936212452196,60.85733865265961,49.62516749043092,41.04468905660887,51.11860349183968,60.140427718529374
16543,HERC.L,60.22345593047159,36.178491779235216,10.491650212536264,-62.76609710938267,2.22029248855347,71.64418861476686
16544,SRNKE-B.ST,139.2569717055932,93.03285377271669,46.80873583984017,-409.1662585213645,-240.15668655472285,-71.14711458808104
16545,MSW.WA,34.88086125847745,24.116843227730765,10.827007730775108,-493.2119261645825,-310.15039502943483,-84.13278453699164
16546,VTL.WA,2.486977120448814,2.1589509753885685,1.830924830328323,-114.3945793490357,-86.11646339556627,-57.83834744209682
16547,KREATE.HE,14.358026134220172,9.514339485352993,4.148911408872912,-85.02610997706407,-22.607467594755068,46.53464679287484
16548,SSK.JO,1911.6897420398438,1172.092028471752,432.49431490366,-1429.351793631875,-837.6736227774015,-245.99545192292797
16549,UNI.WA,36.3588067103545,27.085510388837385,19.50104937424246,-256.458889317201,-165.54421949840574,-91.18675857100452
16550,MULTI.OL,226.17250533921026,175.12022215043726,127.60969180474329,-40.917448809476795,-9.10917267940016,20.492403859973027
16551,GOD.OL,11.536018933360728,9.115068677521293,7.227434851070934,-13.655358949366772,10.196367709149822,28.793745309645967
16552,AFG.OL,144.44924992714942,111.72902317823895,76.26992905521192,-3.1780356622495884,20.193554872686466,45.5214792462772
16553,SUR.L,111.01091721878754,72.24139757397288,39.69567942227339,10.655197409426528,41.858030121551,68.0517670645687
16554,VEI.OL,163.39612128826764,126.69129783527389,89.10427793918782,-58.023328131786876,-22.525433109549205,13.825649962100755
16555,RAI.L,23.067020823678682,15.147250139970549,7.227479456262415,-77.43862172060525,-16.51730876900422,44.40400418259681
16556,MDI.JO,3809.776906281743,2354.153015963388,898.5291256450329,-178.08590556801042,-71.83598656667066,34.41393243466913
16557,CTO.L,383.62090098320687,235.9279708843521,84.31895244505242,-156.60260935331561,-57.81135176210843,43.59936291300841
16558,TRK.WA,2.3616357655374873,2.2931010227986466,2.1915466893783266,-45.77998552700538,-41.5494458517683,-35.280659838168305
16559,CONSTI.HE,24.55492286584986,20.33636732181612,16.595252477425923,-127.36039690601721,-88.29969742422333,-53.659745161351125
16560,KAJMY,23.67490553876511,21.443457373806396,18.455774820506303,-60.50783416111939,-45.37937202580608,-25.123897088178325
16561,PENG-B.ST,46.23947365659469,35.5668227968936,24.874760734065337,-269.9157892527575,-184.53458237514877,-98.9980858725227
16562,MAR.LS,3.173556879105258,2.162224481408477,0.7930829322464312,-183.35329277725515,-93.05575726861399,29.189023906568647
16563,INK.WA,61.474808229681244,50.672933533671596,40.94449259956192,-84.60903372276651,-52.17097157258739,-22.956434232918685
16564,ITB.WA,7.450397398376378,5.028233723238762,2.606070048101148,-571.2069728267006,-352.9940291206091,-134.7810854145178
16565,WBGR-B.ST,89.6214762151356,63.087772360022235,36.55406850490887,-146.89111904996034,-73.79551614331196,-0.69991323666356
16566,RES.WA,1.3936382384260253,0.9321431201482618,0.4706480018704984,-153.38877062291368,-69.48056729968395,14.427636023545757
16567,VANL.L,68.93952963882016,42.443224867216706,15.726887035334594,-58.48167733062106,2.429368121340905,63.846236700380246
16568,MANINFRA.NS,79.45749717602894,60.36523541879845,33.130162477951515,15.873481020615209,36.08762793139392,64.92306778406403
16569,VASCONEQ.NS,55.73651457223167,44.12377039276748,34.59479171341538,-46.86828609283707,-16.268169677911672,8.841128554900186
16570,HCC.NS,36.42709574068443,26.354250890665888,16.281406040647344,-103.50332816024823,-47.230451903161395,9.042424353925446
16571,RPPINFRA.NS,132.28489910528285,105.18225638993198,82.79735822499684,-205.50785012767406,-142.91514177813391,-91.21791737874561
16572,NCC.NS,163.7691777149835,146.108052125426,121.2974383634697,-44.22648852046103,-28.672877257090285,-6.822931187555876
16573,RVNL.NS,97.60319821702468,78.06857665266273,51.91840784685087,15.750368392727934,32.612363700765876,55.18480116801824
16574,DREDGECORP.NS,377.80255630350024,267.858854769115,122.99515875091528,-19.880233635887755,15.005916303628425,60.972502379528706
16575,PRAJIND.NS,142.33658444865083,117.92521096229783,96.88221640045765,61.97259298726935,68.49446674798347,74.11642628895066
16576,AKASH.NS,158.86874236363167,104.45587379116205,31.968991459373214,-566.116320182942,-337.9701207176606,-34.04189291141808
16577,NBCC.NS,31.345960503004527,24.264543353554608,17.637604267577885,25.188638417650296,42.0893953375785,57.90547907499312
16578,RITES.NS,241.2970342168043,174.45698345629947,93.40048668177928,37.13767507703419,54.550740274508414,75.66745169160369
16579,IRCON.NS,111.0171689473506,91.66187155858972,64.40990407645734,-36.46855432987167,-12.675933077553447,20.823719635577945
16580,BGRENERGY.NS,65.68744891940891,41.18317699151651,16.678905063624107,-22.780278354035342,23.02209908127755,68.82447651659045
16581,TECHNOE.NS,201.20942144125556,141.8112132199787,92.18371491303706,49.760444084580385,64.59145737328872,76.98284271834281
16582,KALPATPOWR.NS,709.629677832943,584.3183164401879,441.0531645068412,-37.73867970359917,-13.415822290409135,14.391854715287042
16583,MOLDTECH.NS,105.00325563294159,76.2707691956833,37.1597289886661,68.74903106162452,77.30036631080853,88.94055684861128
16584,LT.NS,1303.7862013416436,1066.1423266416934,732.9578046604206,41.229858624641366,51.94201687476871,66.96081477335885
16585,ENGINERSIN.NS,58.934656494866644,50.057059245293054,38.184526218248635,43.71092980432986,52.190010271926404,63.52958336365937
16586,ASHOKA.NS,1144.0171725858738,724.2450190165388,116.84234127755033,-1395.4472844259788,-846.7255150542991,-52.73508663732069
16587,PSPPROJECT.NS,493.338500816905,410.68155624244815,315.003109216538,33.08849846508815,44.29925996982935,57.276127869722224
16588,KNRCON.NS,242.57512773502748,174.2006654870851,84.45990925143231,-1.3898130553928858,27.18885455085262,64.69805255948494
16589,AHLUCONT.NS,317.65323679165897,276.10381848191776,240.44697868734696,39.58667995594161,47.4888135256908,54.27025890312914
16590,DHRUV.NS,55.56240449423906,45.467343056659516,36.18453538296355,-11.571093361925831,8.70011434405719,27.340290395655515
16591,POWERMECH.NS,2020.5477132809663,1756.5953185840501,1494.5721869150605,36.9002790849596,45.143253171024156,53.32597826725605
16592,KEC.NS,368.0585875398851,276.55693293239426,207.06445608919742,30.3381115662184,47.656490407420414,60.809225685776966
16593,SIMPLEXINF.NS,153.84048581860293,105.23399252436187,62.04830750307667,-356.499957918703,-212.26704013163754,-84.11960683405539
16594,PNCINFRA.NS,669.7679507566363,460.23234813466826,160.86498895586686,-112.45613029552301,-45.989642548665586,48.97224775388839
16595,RIIL.NS,183.35247099585294,118.01351402394022,23.933434498766076,79.64107583879047,86.89612324850764,97.34250116602641
16596,PATELENG.NS,152.9898510815267,102.16746837916344,32.735846811080876,-492.98391892064603,-295.9979394541219,-26.883127174732074
16597,A2ZINFRA.NS,9.70794593607221,6.473666128262897,3.2393863204535833,-50.5107897065459,-0.3669167172542126,49.776956272037474
16598,SEPC.NS,5.865988546175942,4.338062525465059,1.3118115189555057,38.2527521455164,54.336183942473056,86.19145769520522
16599,HECPROJECT.NS,58.13481795944401,35.48037372102657,12.82592948260912,-53.9995177733616,6.012255043638234,66.02402786063809
16600,ITDCEM.NS,171.07183688899335,136.6045427979999,106.87055075931681,-14.620996240531555,8.47266814204362,28.394940864779354
16601,WELENT.NS,402.5035955057778,288.2703149452437,142.2231069137595,-167.80013007703113,-91.79661673003571,5.3738476954361385
16602,BLKASHYAP.NS,51.86811420823918,41.10155046916033,25.99883782786886,-28.069417798121428,-1.4853098003958758,35.80533869662009
16603,RKEC.NS,128.69272027125737,80.84356483583841,32.99440940041945,-96.1779272427704,-23.237141518046364,49.703644206677666
16604,CAPACITE.NS,303.85944301859473,236.13687189848193,149.54307831234044,-77.53984400735888,-37.97071101284366,12.624552549026916
16605,AXISCADES.NS,213.40524264280157,161.34314867144803,109.2810547000945,41.780045657399654,55.98331778162651,70.18658990585335
16606,DBL.NS,372.1483741860312,295.4796124810991,239.69627249761947,-119.81593277379278,-74.53019047908982,-41.58078706297664
16607,UNIVASTU.NS,89.0204468308253,69.17395404559467,42.32736460039395,-2.913811365115962,20.030110929948357,51.06663051977578
16608,RAMKY.NS,885.3078230250612,552.6978457499649,68.34059346692152,-125.18321837086641,-40.58192693627495,82.61717068118492
16609,VINDHYATEL.NS,2944.933862472428,2314.048202240059,1665.4828919355061,-44.59695394262282,-13.620317788528155,18.224393394274614
16610,GEPIL.NS,170.3424860619241,144.2217482537923,130.7091254401903,-25.34399268721419,-6.123435065336492,3.819628079330179
16611,SKIPPER.NS,152.98175807037808,118.78162771262339,77.32564380082707,-28.179101860392198,0.4762231146850477,35.21102320835603
16612,HGINFRA.NS,864.1105001428447,663.7574741357594,368.5229767408397,3.9290121582250674,26.20407202893331,59.027964117978804
16613,SADBHAV.NS,39.4590558934947,27.19265527923447,8.24140516607713,-284.9663989609239,-165.29419784618992,19.59604716022313
16614,JKIL.NS,589.2714102524671,478.7014870922109,334.96293478250703,-124.27075556706646,-82.188957979909,-27.483514665083554
16615,SPMLINFRA.NS,78.28923051789536,54.55549683820739,39.538167002139915,-163.15707737107687,-83.3798213048988,-32.90140168786526
16616,INDIANHUME.NS,1276.8970515288631,822.6562355951725,152.81068059445155,-805.6007457651513,-483.44413871998046,-8.376369215923088
16617,GISOLUTION.NS,22.108493219220296,13.798342682584103,2.825967747558407,9.945037803583318,43.794938156480235,88.4889297451796
16618,WALCHANNAG.NS,40.532895736632746,33.349024526541264,26.673513372138167,43.82135033037735,53.7782057844196,63.03047349669
16619,MBLINFRA.NS,51.0218704653518,34.653219876370706,4.998476650218743,-103.27438432411076,-38.06063695765221,80.0857503975349
16620,GRINFRA.NS,2425.9000093745226,1657.389279572043,601.2726596898756,-113.62275531653071,-45.94833388270898,47.052425177009894
16621,NIRAJ.NS,62.27277617157361,44.26183765909656,30.41903405695401,-112.89838007375594,-51.32252191144122,-3.996697630612004
16622,IL&FSENGG.NS,4.922142881937668,2.637141849379559,0.35214081682144954,57.93040271848147,77.46032607367898,96.9902494288765
16623,TARMAT.NS,58.362078255894936,47.17856184193785,35.12348935289556,20.97213506310773,36.11569148011123,52.439418614901065
16624,OMINFRAL.NS,70.32886061065484,53.41553974331109,34.4575650128931,-67.6492505617517,-27.331441581194493,17.86039329465293
16625,SUPREMEINF.NS,16.99285832183079,8.647082236885064,0.30130615193933463,29.343624441452015,64.04539610442801,98.74716776740401
16626,NEXS.L,127.81792562446589,72.45848217284406,17.099038721222225,24.81298492678477,57.37736342773879,89.9417419286928
16627,KAUSHALYA.NS,10.902818142604591,5.459730838480467,0.01664353435634399,-169.2053862371504,-34.80816885136956,99.58904853441125
16628,MITCON.NS,373.5635086931081,234.47694949100054,28.94172335172264,-452.6087406702783,-246.8593927381665,57.186799775558214
16629,MADHUCON.NS,88.07223774033666,44.57924532942526,1.0862529185138596,-1996.9580414365869,-961.4106030815539,74.13683527347953
16630,GENCON.NS,52.34097355363233,42.197808951599015,32.712322009774425,12.1795745744424,29.198307128189576,45.11355367487513
16631,SADBHIN.NS,16.03981024669346,8.28903456332191,0.5382588799503578,-339.4468560737934,-127.09683735128519,85.25318137122308
16632,TANTIACONS.NS,60.34308847930803,31.42891711807989,2.514745756851753,-522.0936956629695,-224.0094548255659,74.0747860118376
16633,GPTINFRA.NS,244.62859816088763,169.44617774578694,63.01003525285916,-354.69999658157553,-214.9557207170761,-17.11902463356722
16634,SRICHA.BK,4.699149813308839,2.9296625735033053,1.1862410780710955,37.344669155882144,60.93783235328926,84.1834522923854
16635,TTCL.BK,19.054960744516872,14.128216483586963,9.19818373498852,-374.00399861982277,-251.44817123350657,-128.81054067135625
16636,PLE.BK,2.892495665481438,1.6129100500498588,0.33332443461827954,-398.7061492209377,-178.08793966376874,42.530269893400074
16637,UNIQ.BK,7.287217006561427,4.090408426415156,0.8935998462688856,-111.83770367911126,-18.90722169811499,74.02326028288122
16638,TRC.BK,0.15664188614650665,0.1096757636971204,0.06270964124773418,60.83952846337334,72.5810590757199,84.32258968806646
16639,TNDT.BK,0.47368025591328194,0.34495564117416144,0.13325868585320108,-24.652698924547877,9.222199691010148,64.9319247754734
16640,TEAMG.BK,1.8925224380734618,1.6930848531193174,1.503311653892249,76.04401977122201,78.56854616304662,80.97073855832596
16641,PREB.BK,20.71821680713247,16.069345733887175,9.520131587434522,-185.7685076845858,-121.64614805361622,-31.312159826683057
16642,SYNTEC.BK,4.930682806004528,3.508547576072643,2.086412346140758,-200.65139061003222,-113.93582780930751,-27.22026500858281
16643,ITD.BK,4.998950829379264,3.3024340281921947,1.26262987808742,-259.636750315055,-137.58518188433058,9.16331812320718
16644,EMC.BK,0.13784509380614512,0.10445071824563515,0.04121442389169112,-6.034687543188554,19.653293657203736,68.29659700639145
16645,CRD.BK,1.612114972402436,1.2380160978345813,0.8639172232667269,-137.07573123565234,-82.06119085802666,-27.04665048040101
16646,TRITN.BK,0.1011382585914066,0.0803124150252806,0.03898269188775315,27.758386720423868,42.63398926765672,72.15522008017633
16647,STEC.BK,14.858349785980376,11.87590366059839,8.496578959120695,-59.76720199978898,-27.69788882363859,8.638935923433392
16648,PJP.WA,51.958080864136015,32.45225862150363,12.73920218732266,-319.01678116238725,-161.7117630766422,-2.7355015106666043
16649,NWR.BK,1.8828958129174158,1.47606195810545,0.8683961507540324,-230.3325987574414,-158.95823826411404,-52.350201886672366
16650,SQ.BK,6.7000189574437155,4.325379973786784,1.9507409901298538,-411.4518288124973,-230.18167738830414,-48.91152596411097
16651,STI.BK,3.493430131168845,2.8302690533881405,2.1942149480065245,25.986649763371922,40.036672597708886,53.51239516935329
16652,WGE.BK,1.5307194049657125,1.3727724394080176,1.2883684866721004,-51.55637672927846,-35.918063307724516,-27.56123630416835
16653,AMR.BK,2.020596336383285,1.703687348643295,1.2013525983634938,32.64678878722383,43.21042171189016,59.954913387883536
16654,SEAFCO.BK,1.3951259461452508,0.9799505503451869,0.564775154545123,59.910173961343375,71.84050142686245,83.77082889238152
16655,TIGER.BK,0.8354372649331994,0.5614153845119008,0.23996309426164808,41.57781364103501,60.74018290126568,83.219364037647
16656,DEMCO.BK,4.225286361295638,2.6787346189766015,1.1321828766575646,-16.07929563999006,26.408389588554908,68.89607481709987
16657,CAZ.BK,8.801541191090825,7.5551866437207815,6.3099390503639645,-123.38937033225446,-91.75600618580664,-60.15073731888235
16658,TEKA.BK,7.581559264374179,5.624419753677719,3.536525058747342,-142.99869437096726,-80.26986389992689,-13.350162139337874
16659,CK.BK,13.70359426036657,9.209749006768556,4.715903753170542,29.362916183677466,52.527066975419814,75.69121776716216
16660,CIVIL.BK,3.9211018647819427,3.0356336165325937,2.1501653682832442,-76.62621012531272,-36.74025299696367,3.1457041313854037
16661,IND.BK,3.1816334114112355,2.3021139247645217,1.369451055388273,-116.43764703477792,-56.60638943976338,6.840064259301151
16662,TAKUNI.BK,4.681229831569633,3.913822760172474,3.2430709980728656,-127.24416658105014,-89.99139612487738,-57.430630974410946
16663,PSG.BK,0.09717344054454807,0.06848800871024606,0.04000696827623337,88.14958042139658,91.64780381582365,95.12110142972764
16664,JR.BK,2.804977147698394,2.363540674515663,1.962748431576733,53.25038087169344,60.60765542473895,67.28752614038778
16665,PPS.BK,1.130327832120517,0.7882494035690921,0.44697362318268785,-76.61372376883078,-23.163969307670644,30.160371377705026
16666,CNT.BK,3.088292913041273,2.708560287868805,2.4721367041061573,-123.78934152472993,-96.2724846281743,-79.14034087725778
16667,TPOLY.BK,4.371136111886399,2.7476976641270756,1.1242592163677525,-276.8220786108964,-136.87048828681688,3.0811020372627085
16668,TKC.BK,9.396176648414123,7.988302224042755,6.5124869868833555,53.940310546989586,60.841655764496295,68.07604418194433
16669,NRCA.JK,1060.2982885762888,746.8933727490752,376.1364354430642,-192.90007971720684,-106.32413611852907,-3.9050926638298935
16670,PYLON.BK,2.059804585255084,1.4733691496578696,0.8098319676698382,46.637186910490044,61.829814775702864,79.01989721062596
16671,HYDRO.BK,0.23227848545459406,0.18977032937972949,0.13183183758764208,50.57904564795871,59.623334174525645,71.95067285369318
16672,RT.BK,1.399390989900021,1.0826261361429999,0.7658612823859786,-39.939098990002094,-8.262613614299985,23.413871761402138
16673,FLOYD.BK,2.0050958147391515,1.559172055214452,1.1188044931038301,-56.64811052649621,-21.81031681362905,12.593398976263273
16674,PPRE.JK,251.55864033052873,150.75321522230905,49.9477901140894,-159.3388044644626,-55.4156857961949,48.50743287207278
16675,TOTL.JK,1270.7895222760803,842.5426939957615,266.3824036528629,-312.5940007389871,-173.55282272589662,13.51220660621335
16676,ADHI.JK,1651.8873207137808,1054.830510002582,457.7736992913833,-383.0079885128014,-208.42997368496552,-33.851958857129624
16677,SSIA.JK,1497.763230955376,1061.4601514436886,556.1118900011431,-229.90379536462027,-133.8017954721781,-22.49160572712404
16678,DGIK.JK,75.89414875873199,57.02801770211591,32.178493209123076,43.36257555318508,57.44177783424186,75.98619909766936
16679,WIKA.JK,1557.0896405294777,1098.9372664015275,797.8329747421154,-299.2537539819174,-181.77878625680194,-104.57255762618345
16680,WEGE.JK,299.74576196114737,237.92097303793054,189.82504097262083,-244.53535857603143,-173.47238280221902,-118.18970226738026
16681,PROS.BK,1.2729860707772225,1.1378126936606905,1.0429195298851877,33.00073311698829,40.11512138627945,45.10949842709538
16682,PTPP.JK,1912.251747262946,1192.15695484144,472.0621624199341,-274.95132299273456,-133.7562656551843,7.438791682365861
16683,JSMR.JK,4553.205173670952,2768.5512577512573,983.8973418315625,-30.46433162380951,20.671883732055665,71.80809908792084
16684,PBSA.JK,361.3063391165971,277.6412070630452,191.7053748112646,0.7400167262095915,23.724943114548015,47.333688238663576
16685,PTH.WA,1.0833410605508371,0.715241505798401,0.3639160019892363,-24.521960982854843,17.788332666850465,58.17057448399582
16686,ACST.JK,66.09555651121842,61.03513325197824,55.10306488026818,47.956254715576044,51.94083995907225,56.611759936796716
16687,BUKK.JK,2794.830329642483,2052.6935159179384,1243.7616949499659,-176.71587422202802,-103.23698177405332,-23.14472227227385
16688,300826.SZ,6.779091848068246,5.415856991700735,4.133613970422115,54.533253869428265,63.676344790739535,72.27623091601532
16689,SMJ.L,55.617299823743615,34.528625714931515,6.36532277420693,66.19009129255707,79.009953972686,96.13050287282253
16690,002140.SZ,6.953843323646043,6.167868480333491,5.3371222106306035,23.500073447238247,32.14666138246985,41.28578426148951
16691,000010.SZ,0.5627698765176258,0.3864211685733922,0.21007246062915869,75.53174449923365,83.1990796272438,90.86641475525397
16692,002047.SZ,1.378300665421761,1.2039775961421546,1.114918014095539,56.10507434962544,61.656764454071514,64.49305687593827
16693,002887.SZ,7.741139772506708,5.0400393303206545,2.6799961197200646,16.761937930035405,45.806028706229526,71.18283742236491
16694,002949.SZ,9.64328723318603,8.228206348061049,7.152846809860397,31.75309813739541,41.76782485448657,49.378295754703494
16695,002663.SZ,1.5378265366154118,1.281635407813979,0.9100925691020391,14.08790298237923,28.400256546705076,49.156839714969884
16696,003013.SZ,10.00568529038325,7.756489680786244,5.172956604120649,45.50280342928513,57.753324178724164,71.82485509738208
16697,002856.SZ,6.963395185265346,5.055485333997885,3.1475754827304243,30.574325171831042,49.59635758725936,68.61839000268769
16698,002482.SZ,2.7813156307601274,1.7159666224750174,0.19871979129855155,-77.15386183185524,-9.297237100319576,87.34268845232155
16699,002051.SZ,8.216715906627929,6.401176758269402,3.950581824475172,26.570903426023868,42.795560694643406,64.69542605473482
16700,001267.SZ,1.5989668252843412,1.1574662221279848,0.6931936745155315,72.3839926548473,80.00921896152012,88.02774309990447
16701,002135.SZ,6.35755465662588,5.7192937381143425,5.164092353773616,5.534106142260329,15.017923653575895,23.267572752249396
16702,002586.SZ,2.6899424373578027,1.6651162578944738,0.6402900784311448,2.1839113688071747,39.450317894746405,76.71672442068564
16703,002116.SZ,13.61839947562828,9.889455364632134,5.317358791524244,-21.592852460966792,11.701291387213082,52.52358221853354
16704,002307.SZ,4.19510185553048,2.4934531485268616,0.7918044415232431,20.09329798989561,52.505654313774066,84.91801063765251
16705,000779.SZ,8.025913264691296,6.760720612539449,5.383791827978034,26.367768213841323,37.97504025193167,50.607414422219875
16706,002325.SZ,1.176663357378606,0.8713852148450986,0.29387310520095206,27.81206396450269,46.54078436533137,81.97097514104588
16707,002060.SZ,7.193562106687629,5.2733483003380455,2.9354719424660827,-7.527086796526591,21.175660682540432,56.12149562830968
16708,000548.SZ,2.3676903242291063,1.6734456463674703,0.7838446487069355,51.77820113586342,65.91760394363605,84.0357505355003
16709,002062.SZ,6.372307742330901,5.580762901545889,4.698910160150639,-18.224633438421176,-3.5392003997381996,12.821703893309103
16710,002989.SZ,8.55755357275715,6.647496179127278,4.5086534660500135,44.9675011398254,57.25082843004967,71.00544394823143
16711,002830.SZ,4.632458416853797,3.874479259050675,2.8294865831591323,62.459818339920616,68.60227504821171,77.0706111575435
16712,002811.SZ,4.149678596222261,2.920513422765556,1.691348249308851,49.208340315517006,64.25320167973616,79.29806304395531
16713,000755.SZ,12.814488719436788,7.901110250948782,1.6547772623243007,-156.80338115103783,-58.33888278454472,66.83813101554507
16714,000090.SZ,12.044841535384307,9.220236342472216,6.395631149560123,-137.10317983039974,-81.50071540299638,-25.898250975592973
16715,000928.SZ,9.895795126666087,7.778219560228344,5.153995917996733,-18.229332457181457,7.070256150198992,38.42298783755396
16716,002310.SZ,5.260584795874822,2.772427118964115,0.28426944205340854,-202.33245953303572,-59.334891894489374,83.662675744057
16717,003001.SZ,8.854986532536191,7.211636647302818,5.107817677806809,45.406988085473536,55.53861499813305,68.50913885445864
